customer_id,first_name,last_name,dob,gender,sin,phone,email,occupation,income_bracket,customer_segment,acquisition_channel,location_id,created_at,is_active
4790,Diana,Dixon,1947-09-22,Female,***-***-9632,1 (791) 970-1089,lindatorres@example.com,Student,60K-100K,Emerging Affluent,Online,159,2018-12-23,False
4791,Darren,Jones,1975-07-20,Male,***-***-4911,224-367-1220,qjefferson@example.org,Government Employee,<30K,Mass Market,Mobile App,132,2015-08-14,True
4792,John,Anderson,2008-03-25,Male,***-***-2424,604-296-4953,michael50@example.net,Doctor,60K-100K,Mass Market,Branch,250,2021-03-13,True
4793,Sarah,Ray,1979-11-09,Male,***-***-6735,(661) 262-1080 x654,emiller@example.net,Engineer,60K-100K,Mass Market,Online,129,2018-03-14,True
4794,Michael,Hoffman,1972-08-25,Female,***-***-1909,664 974 2727,marciavelasquez@example.org,Software Developer,100K-200K,Emerging Affluent,Online,165,2020-05-17,True
4795,Brandon,Garza,1988-08-14,Female,***-***-8932,+1 (854) 080-3996,marissa82@example.com,Construction Worker,30K-60K,Mass Market,Mobile App,214,2020-07-17,True
4796,Arthur,Smith,1956-07-07,Male,***-***-4559,713.061.8204,shawna45@example.org,Truck Driver,100K-200K,High Net Worth,Branch,97,2017-11-14,False
4797,William,Jackson,1945-02-14,Female,***-***-4668,+1 (915) 752-8522,gsmith@example.org,Nurse,60K-100K,Mass Market,Online,162,2015-06-30,True
4798,Glenn,Newton,1953-08-16,Female,***-***-5332,1 (592) 304-6508,jacobsdavid@example.org,Retired,<30K,Mass Market,Branch,128,2021-12-23,True
4799,Janet,Vasquez,2000-10-16,Female,***-***-8767,+1 (540) 164-6839,michael40@example.net,Manager,<30K,Mass Market,Branch,150,2019-09-11,True
4800,Kristina,Barry,1952-03-16,Female,***-***-7190,1-645-473-7715,tracy43@example.org,Accountant,100K-200K,Emerging Affluent,Branch,236,2021-07-24,True
4801,Abigail,Allen,1965-08-28,Female,***-***-6407,185 249 3295,harrisrobert@example.org,Government Employee,100K-200K,Emerging Affluent,Online,160,2021-10-12,True
4802,Christine,Reyes,1950-08-14,Male,***-***-7265,504-396-6331 x921,davisgerald@example.org,Retail Worker,30K-60K,Mass Market,Branch,85,2020-06-09,True
4803,Linda,Sosa,1948-03-08,Female,***-***-8400,1-601-159-0191,goodwinchelsea@example.com,Accountant,100K-200K,Emerging Affluent,Referral,52,2021-03-24,True
4804,Derrick,Gomez,1982-10-22,Female,***-***-8070,703-391-8517,hancockerica@example.org,Retail Worker,60K-100K,Emerging Affluent,Branch,108,2018-10-30,True
4805,Richard,Park,1974-09-11,Male,***-***-5234,1 (961) 855-2482,christophersnyder@example.org,Engineer,30K-60K,Mass Market,Branch,129,2017-06-08,True
4806,John,Yang,1978-11-05,Male,***-***-6865,1 (890) 783-6543,kenneth95@example.org,Retail Worker,200K+,High Net Worth,Branch,219,2016-12-31,True
4807,Jennifer,Zimmerman,1943-01-02,Male,***-***-6434,174-985-1072 x380,stacymann@example.com,Accountant,100K-200K,Emerging Affluent,Mobile App,177,2016-01-22,True
4808,Christopher,Yang,1998-10-09,Non-binary,***-***-1183,866.033.5060,dawnsoto@example.com,Teacher,30K-60K,Mass Market,Mobile App,237,2018-09-24,True
4809,Timothy,Phillips,1996-09-20,Male,***-***-4932,(823) 834-1307,douglasross@example.net,Doctor,30K-60K,Mass Market,Online,236,2021-03-01,True
4810,Daniel,Watson,1958-03-18,Female,***-***-4823,+1 (909) 262-1768,crystalvaldez@example.com,Accountant,100K-200K,High Net Worth,Referral,217,2019-08-31,True
4811,Teresa,Bell,1990-06-11,Male,***-***-4933,(175) 755-0851,boyerthomas@example.net,Doctor,30K-60K,Mass Market,Branch,120,2017-07-18,True
4812,Joyce,Gibson,1970-09-22,Female,***-***-9775,(484) 460-6818 x731,kwilliamson@example.net,Construction Worker,30K-60K,Mass Market,Branch,229,2019-08-17,True
4813,Jonathan,Brooks,1986-07-20,Female,***-***-1766,+1 (411) 496-8634,mitchelljames@example.com,Doctor,60K-100K,Emerging Affluent,Referral,153,2020-03-31,True
4814,Patrick,Hudson,1981-10-09,Male,***-***-8624,911-546-3305 x568,gglover@example.com,Teacher,100K-200K,High Net Worth,Branch,165,2019-08-12,True
4815,Sara,Morris,1945-09-17,Male,***-***-7613,490.145.8211,lawrence74@example.org,Nurse,30K-60K,Mass Market,Branch,176,2017-09-18,True
4816,Patrick,Mendez,1992-05-30,Female,***-***-2033,625 471 2448,jessica09@example.org,Accountant,100K-200K,Emerging Affluent,Branch,214,2019-03-19,False
4817,Juan,Jackson,1955-05-27,Male,***-***-2970,592-707-6992 x873,vguzman@example.org,Truck Driver,100K-200K,High Net Worth,Branch,242,2020-04-04,True
4818,Michael,Cummings,1965-01-17,Female,***-***-8856,734 358 6320,jturner@example.com,Government Employee,30K-60K,Mass Market,Mobile App,95,2018-02-22,False
4819,Jeffery,Brown,1989-11-01,Female,***-***-3971,(998) 620-0659 x524,wagnerdaniel@example.com,Nurse,<30K,Mass Market,Branch,154,2018-03-19,True
4820,Linda,Smith,1978-10-25,Male,***-***-7429,877 401 1616,juliaosborne@example.net,Business Owner,100K-200K,Emerging Affluent,Online,214,2020-01-07,True
4821,Jacob,Garcia,2003-05-26,Female,***-***-3826,(536) 050-3389 x134,bakerscott@example.com,Manager,60K-100K,Mass Market,Mobile App,89,2020-03-01,True
4822,Beverly,Navarro,1976-02-19,Female,***-***-4648,1 (204) 016-7088,kayla23@example.org,Construction Worker,<30K,Mass Market,Online,115,2020-10-13,True
4823,Sherri,Johnson,1967-11-06,Male,***-***-2072,1-519-094-5522,kathleen17@example.net,Retail Worker,<30K,Mass Market,Mobile App,183,2018-03-01,False
4824,Nathan,Bauer,2002-04-13,Male,***-***-8284,490.229.2611,bhuang@example.com,Teacher,100K-200K,Emerging Affluent,Referral,51,2019-07-16,True
4825,Samuel,Williams,1976-04-04,Female,***-***-2916,881-052-5419,nancy29@example.com,Manager,<30K,Mass Market,Branch,151,2020-04-15,True
4826,Donna,Griffin,1983-09-19,Male,***-***-6714,(991) 793-3745 x814,walternicole@example.net,Retail Worker,30K-60K,Mass Market,Mobile App,108,2021-09-27,False
4827,Leslie,Jackson,1992-02-10,Male,***-***-2450,210 713 5980,ilyons@example.net,Engineer,30K-60K,Mass Market,Branch,137,2019-12-06,False
4828,Antonio,Dixon,1972-10-28,Male,***-***-6868,(535) 092-5699,scottwalker@example.com,Business Owner,60K-100K,Mass Market,Online,244,2015-09-06,True
4829,Jaime,Peck,1998-05-25,Male,***-***-3063,851 617 9925,kmendez@example.com,Retail Worker,<30K,Mass Market,Online,98,2015-07-08,True
4830,Anthony,Solomon,1940-10-10,Male,***-***-4161,(640) 352-3671 x427,brandon61@example.com,Construction Worker,100K-200K,Emerging Affluent,Online,171,2017-01-22,True
4831,Kevin,Hoffman,1949-04-10,Male,***-***-7870,1-945-989-3262,dustin86@example.org,Retired,60K-100K,Emerging Affluent,Mobile App,127,2017-09-19,False
4832,Eric,Hernandez,1980-03-23,Male,***-***-7615,708-068-2543,acostadonna@example.org,Government Employee,30K-60K,Mass Market,Mobile App,243,2015-09-21,True
4833,Breanna,Davidson,1950-05-06,Male,***-***-1377,+1 (326) 860-1222,joy81@example.org,Accountant,30K-60K,Mass Market,Branch,199,2019-11-16,True
4834,Mary,Kirk,1998-10-19,Female,***-***-5363,928 051 3373,vlee@example.com,Software Developer,60K-100K,Emerging Affluent,Branch,105,2016-08-23,True
4835,Troy,Ward,1984-07-09,Female,***-***-3776,704 334 7880,tyler28@example.org,Engineer,100K-200K,Emerging Affluent,Online,239,2019-02-19,True
4836,Cole,Mccullough,1999-11-07,Male,***-***-3474,266-169-8979,nicholassmith@example.net,Student,60K-100K,Emerging Affluent,Online,180,2019-01-05,True
4837,Elizabeth,Richardson,1963-01-03,Male,***-***-1042,(789) 146-1507 x583,lisasmith@example.net,Construction Worker,100K-200K,High Net Worth,Referral,250,2016-02-15,True
4838,Robin,Ford,1943-09-09,Male,***-***-1997,287-373-3916 x079,jamesbenjamin@example.org,Student,30K-60K,Mass Market,Online,150,2015-01-16,True
4839,Lisa,Gonzalez,1943-03-04,Male,***-***-6353,625 423 7241,ambersparks@example.org,Retired,200K+,Private Banking,Mobile App,120,2017-01-14,True
4840,Elizabeth,Bullock,1992-04-18,Female,***-***-5492,613 237 2317,smithregina@example.com,Manager,60K-100K,Mass Market,Mobile App,157,2020-01-10,True
4841,Todd,Evans,1944-03-14,Male,***-***-6636,181.199.2449,emeyers@example.com,Accountant,30K-60K,Mass Market,Online,209,2018-06-03,True
4842,Daniel,Wilson,1982-09-18,Male,***-***-2765,348.886.2103,millermichael@example.com,Lawyer,60K-100K,Emerging Affluent,Online,210,2016-09-27,True
4843,Emily,Soto,1996-08-05,Female,***-***-7820,1 (771) 918-2036,mooregregory@example.com,Retail Worker,<30K,Mass Market,Mobile App,196,2019-07-10,True
4844,Jennifer,Torres,2006-07-31,Female,***-***-7519,706-981-8525,kevin58@example.com,Engineer,100K-200K,High Net Worth,Mobile App,57,2019-06-14,True
4845,Sarah,Soto,1968-01-22,Male,***-***-4550,1 (636) 352-9737,jessica77@example.net,Student,200K+,High Net Worth,Online,210,2017-05-16,True
4846,Hannah,Thompson,1985-02-27,Female,***-***-9075,+1 (567) 202-8097,sonyalambert@example.net,Manager,30K-60K,Mass Market,Branch,51,2019-07-18,True
4847,Megan,Mcmillan,2007-08-20,Female,***-***-1474,838.297.3430,morrisonelizabeth@example.org,Retail Worker,30K-60K,Mass Market,Branch,248,2015-04-11,True
4848,John,Hawkins,2007-12-03,Female,***-***-9839,1-437-530-5559,averymichael@example.org,Engineer,30K-60K,Mass Market,Mobile App,127,2018-08-31,False
4849,Ashley,Love,1991-08-03,Male,***-***-6837,(772) 649-8176 x544,mckenzie63@example.com,Teacher,60K-100K,Mass Market,Referral,196,2017-08-19,True
4850,Gary,Miles,2004-12-08,Female,***-***-8380,+1 (668) 195-1358,michael72@example.com,Construction Worker,30K-60K,Mass Market,Referral,125,2019-08-06,True
4851,Christopher,Marshall,1985-09-13,Female,***-***-4841,491 065 9869,ohunt@example.com,Doctor,100K-200K,Emerging Affluent,Online,199,2016-08-20,True
4852,Carol,Chandler,1963-07-29,Female,***-***-6902,1-487-008-8022,jacksonfrederick@example.org,Nurse,30K-60K,Mass Market,Branch,180,2021-06-23,True
4853,Lisa,Smith,2002-09-06,Female,***-***-5278,647 279 2145,christina08@example.org,Student,30K-60K,Mass Market,Mobile App,206,2021-05-24,True
4854,Desiree,Cardenas,1997-10-18,Female,***-***-3341,700-121-5213,stacie09@example.org,Retail Worker,60K-100K,Mass Market,Referral,189,2019-08-15,True
4855,Jonathan,Jones,1987-01-28,Non-binary,***-***-1738,328 454 3651,alexanderhenderson@example.com,Manager,30K-60K,Mass Market,Online,105,2019-05-19,True
4856,Brian,Lopez,1998-01-11,Female,***-***-7709,1-254-087-3521,amberdudley@example.net,Lawyer,30K-60K,Mass Market,Online,129,2016-06-26,True
4857,Cheryl,Johnson,2007-01-26,Female,***-***-4094,(366) 156-2099 x736,bjones@example.net,Accountant,30K-60K,Mass Market,Mobile App,236,2020-03-25,True
4858,Michael,Smith,1955-05-06,Female,***-***-2654,+1 (985) 615-7349,kristin21@example.net,Manager,60K-100K,Mass Market,Referral,232,2017-07-14,True
4859,James,Bauer,1942-12-17,Female,***-***-5987,1 (332) 873-8145,jacobharris@example.com,Student,60K-100K,Mass Market,Referral,236,2020-02-13,True
4860,Charlotte,Henderson,1995-12-06,Female,***-***-1137,(222) 350-2381,wernermatthew@example.net,Business Owner,200K+,High Net Worth,Referral,123,2020-05-28,True
4861,William,Hoover,1973-12-14,Male,***-***-6916,+1 (815) 515-4905,max75@example.org,Truck Driver,30K-60K,Mass Market,Branch,119,2016-09-17,True
4862,Dean,Harris,1970-12-22,Non-binary,***-***-9881,434 193 4140,sharonwallace@example.net,Software Developer,30K-60K,Mass Market,Branch,65,2018-09-22,True
4863,Thomas,Dickerson,1979-06-04,Female,***-***-8066,(247) 761-7434 x452,gibsonbobby@example.net,Teacher,60K-100K,Mass Market,Branch,129,2015-03-28,True
4864,Gina,Farmer,1992-05-18,Female,***-***-3220,800-129-5605,deborahdougherty@example.org,Government Employee,30K-60K,Mass Market,Referral,70,2018-10-09,True
4865,Seth,Smith,1965-03-11,Female,***-***-1988,(897) 581-6638,kristenbrooks@example.net,Engineer,30K-60K,Mass Market,Branch,93,2018-04-21,True
4866,Kelsey,Hughes,1994-09-12,Female,***-***-6525,+1 (607) 159-4359,jasonmoon@example.org,Retail Worker,30K-60K,Mass Market,Online,150,2021-11-08,True
4867,Erika,Mcintosh,1971-07-31,Non-binary,***-***-4148,280-129-6896 x903,bperez@example.com,Truck Driver,100K-200K,Emerging Affluent,Online,76,2021-12-21,True
4868,James,Collier,1999-11-06,Male,***-***-8973,111-873-6440 x469,ryanrodriguez@example.com,Accountant,30K-60K,Mass Market,Referral,215,2021-08-03,True
4869,Denise,Adams,1981-12-25,Female,***-***-1223,611-390-8109 x142,russell12@example.org,Retail Worker,200K+,Private Banking,Referral,145,2015-11-22,True
4870,Charlene,Petersen,1946-01-14,Female,***-***-8143,(487) 698-9587,adamnorman@example.com,Doctor,100K-200K,High Net Worth,Branch,90,2020-02-24,True
4871,Nicole,Holmes,1972-09-16,Male,***-***-5697,(274) 571-0231 x644,whiteemily@example.com,Government Employee,30K-60K,Mass Market,Branch,63,2021-12-08,True
4872,Holly,Parker,1966-11-08,Male,***-***-9338,+1 (243) 995-4944,brownwyatt@example.com,Student,30K-60K,Mass Market,Mobile App,72,2020-03-23,True
4873,Jessica,Walters,1953-04-03,Female,***-***-3743,939 825 2069,cellis@example.net,Lawyer,30K-60K,Mass Market,Online,114,2015-08-20,True
4874,Catherine,Cruz,2001-10-16,Male,***-***-9593,629 547 1305,marshallstephen@example.org,Software Developer,<30K,Mass Market,Mobile App,222,2015-04-16,True
4875,Denise,Leonard,1985-04-17,Male,***-***-8519,1 (282) 098-7614,vrodriguez@example.org,Nurse,60K-100K,Emerging Affluent,Online,249,2016-08-08,True
4876,Chase,Marks,1998-01-18,Male,***-***-9038,955-471-1472 x711,stevenjones@example.com,Doctor,60K-100K,Emerging Affluent,Referral,113,2019-12-21,True
4877,Jenna,Irwin,2007-02-16,Male,***-***-4582,(592) 965-7494 x702,ywatkins@example.org,Engineer,30K-60K,Mass Market,Mobile App,122,2021-03-16,True
4878,Laura,Mcdowell,1946-07-19,Male,***-***-6036,1 (669) 286-1774,mosleystefanie@example.com,Nurse,30K-60K,Mass Market,Branch,114,2016-08-22,True
4879,Christine,Willis,1986-08-19,Male,***-***-3262,(746) 823-4715,katherine16@example.com,Student,60K-100K,Emerging Affluent,Branch,173,2019-11-01,False
4880,Walter,Walker,2005-12-29,Female,***-***-7545,420.784.6681,bfletcher@example.org,Lawyer,<30K,Mass Market,Mobile App,172,2017-08-12,True
4881,Valerie,Miller,2002-09-04,Male,***-***-8144,1 (971) 928-0594,wlopez@example.net,Retired,60K-100K,Emerging Affluent,Referral,70,2018-06-07,True
4882,Roger,Wagner,2007-08-11,Female,***-***-7231,1 (420) 955-6034,carolatkins@example.org,Software Developer,30K-60K,Mass Market,Branch,165,2016-09-04,True
4883,Edward,Copeland,1977-05-26,Male,***-***-2736,+1 (498) 482-5847,cynthiaanderson@example.net,Lawyer,30K-60K,Mass Market,Mobile App,178,2019-09-12,True
4884,Jonathan,Hall,1999-01-10,Male,***-***-3359,(306) 349-5972 x755,annenoble@example.net,Government Employee,60K-100K,Emerging Affluent,Mobile App,174,2017-01-29,True
4885,Taylor,Gould,2002-06-03,Male,***-***-4660,210-999-3268 x203,wpatel@example.net,Manager,200K+,Private Banking,Online,86,2020-12-19,True
4886,Nicholas,Webster,1966-12-21,Female,***-***-2218,(945) 383-7114 x037,walshscott@example.net,Truck Driver,60K-100K,Emerging Affluent,Mobile App,240,2019-04-14,True
4887,Bryce,Flores,1952-07-25,Male,***-***-8971,(926) 489-3608,hallstephanie@example.org,Engineer,100K-200K,High Net Worth,Online,79,2016-01-25,True
4888,Julie,Williams,1974-07-25,Male,***-***-7063,758.645.8960,petersrobert@example.net,Software Developer,60K-100K,Emerging Affluent,Online,167,2021-10-08,True
4889,Stephanie,Arnold,1945-08-18,Male,***-***-9450,(508) 108-7995,steven24@example.com,Truck Driver,60K-100K,Emerging Affluent,Branch,153,2019-12-15,True
4890,Melissa,Evans,1997-04-29,Female,***-***-9810,751 687 0141,masontommy@example.com,Student,30K-60K,Mass Market,Mobile App,233,2020-07-22,True
4891,John,Wolfe,2003-08-22,Female,***-***-9140,350-056-8146 x025,wendy90@example.com,Retail Worker,60K-100K,Mass Market,Mobile App,183,2021-02-15,True
4892,Jessica,Marshall,1963-05-15,Non-binary,***-***-9154,497.537.1767,qbond@example.com,Doctor,30K-60K,Mass Market,Branch,129,2018-08-09,True
4893,Brittney,Church,1972-03-14,Female,***-***-3785,1 (659) 445-6971,codymitchell@example.org,Accountant,<30K,Mass Market,Branch,110,2019-11-25,True
4894,Rodney,Montoya,1964-09-01,Male,***-***-7508,(458) 665-7902 x923,smitheddie@example.com,Construction Worker,100K-200K,Emerging Affluent,Mobile App,168,2018-10-01,True
4895,Christopher,Weber,1945-12-16,Female,***-***-8217,+1 (356) 807-5459,evelynkelly@example.net,Retired,60K-100K,Mass Market,Branch,165,2020-08-22,True
4896,Nicole,Kramer,1961-11-20,Female,***-***-8582,(649) 704-3862,judithmccormick@example.net,Government Employee,60K-100K,Mass Market,Branch,113,2017-10-31,True
4897,Lisa,Noble,1986-06-28,Male,***-***-7805,106 683 5146,christinediaz@example.org,Software Developer,60K-100K,Emerging Affluent,Branch,123,2020-09-25,True
4898,Douglas,Ray,1955-07-29,Male,***-***-8179,+1 (120) 751-0484,williamnichols@example.com,Lawyer,30K-60K,Mass Market,Online,58,2018-09-26,True
4899,Andrew,Zimmerman,1957-06-24,Male,***-***-6058,1 (119) 313-7291,kyle01@example.org,Retired,60K-100K,Emerging Affluent,Online,137,2015-10-19,False
4900,Matthew,Frazier,2002-09-23,Female,***-***-2709,628.212.0583,blakesoto@example.net,Nurse,<30K,Mass Market,Online,140,2017-08-08,True
4901,Anthony,Rodgers,1944-09-24,Male,***-***-3083,736 313 6360,michealmorgan@example.org,Accountant,<30K,Mass Market,Branch,144,2017-07-28,True
4902,Anthony,Acevedo,1983-03-03,Female,***-***-5730,1-759-647-1608,rebecca71@example.com,Retired,60K-100K,Emerging Affluent,Online,161,2017-05-19,True
4903,Sabrina,Jones,1999-02-08,Female,***-***-4539,1 (822) 243-3686,traviswilliams@example.com,Software Developer,100K-200K,High Net Worth,Branch,180,2019-07-23,True
4904,Tiffany,Morris,1995-06-19,Male,***-***-5793,943 092 7783,ywilson@example.com,Government Employee,100K-200K,Emerging Affluent,Online,61,2017-01-08,True
4905,Christopher,Lowe,1978-01-09,Female,***-***-5564,+1 (958) 605-9449,aprilhenry@example.com,Doctor,30K-60K,Mass Market,Online,63,2021-12-17,True
4906,Eric,Diaz,1982-01-14,Female,***-***-3634,+1 (744) 153-8127,wendymorris@example.org,Teacher,60K-100K,Mass Market,Referral,138,2015-04-28,True
4907,Nicole,King,2008-02-27,Female,***-***-7921,+1 (691) 041-6328,navarrowhitney@example.com,Student,100K-200K,High Net Worth,Branch,152,2016-08-27,True
4908,Mary,Holder,1991-08-01,Male,***-***-9863,340 568 0221,kristarobbins@example.org,Doctor,30K-60K,Mass Market,Branch,222,2019-01-16,True
4909,Debra,Wilson,1945-08-04,Female,***-***-1446,1 (233) 528-5341,edwardskathleen@example.org,Construction Worker,30K-60K,Mass Market,Branch,224,2018-05-24,True
4910,George,Richard,1967-12-02,Male,***-***-7748,169.324.7071,strongstephen@example.org,Nurse,60K-100K,Mass Market,Branch,98,2021-03-03,True
4911,Stephen,Gardner,1957-09-10,Female,***-***-8745,127-862-9346 x328,sherrynguyen@example.org,Lawyer,30K-60K,Mass Market,Referral,198,2016-08-29,True
4912,Stephanie,Harvey,1973-04-14,Female,***-***-4470,+1 (290) 980-9656,emma81@example.com,Accountant,30K-60K,Mass Market,Mobile App,96,2018-02-20,True
4913,Kathleen,Bryant,1950-07-06,Male,***-***-8461,(453) 059-5237,ekennedy@example.net,Software Developer,100K-200K,Emerging Affluent,Branch,87,2021-04-26,True
4914,Carl,Torres,1974-12-05,Female,***-***-4153,704-234-7765 x056,andrew99@example.org,Student,30K-60K,Mass Market,Online,126,2020-08-24,True
4915,Kent,Riddle,1960-04-02,Female,***-***-8719,414 583 5665,yking@example.org,Retired,60K-100K,Mass Market,Mobile App,166,2020-07-29,False
4916,Todd,Small,1942-07-22,Male,***-***-4385,1-821-675-7895,glennlozano@example.net,Engineer,100K-200K,Emerging Affluent,Referral,95,2018-11-02,True
4917,Nancy,Ray,1947-09-11,Non-binary,***-***-3423,227.383.1724,samuelpowell@example.org,Manager,60K-100K,Emerging Affluent,Online,136,2019-12-14,True
4918,Kelsey,Lowe,2001-04-24,Female,***-***-5324,(519) 329-1215,saramartinez@example.org,Accountant,30K-60K,Mass Market,Online,207,2018-12-05,True
4919,Edwin,Nguyen,1951-10-16,Female,***-***-7850,859-797-9299 x034,benjamin58@example.net,Teacher,30K-60K,Mass Market,Online,241,2015-04-11,True
4920,Tiffany,Thompson,1959-06-26,Female,***-***-8681,(540) 310-9960,tanyawarren@example.com,Engineer,60K-100K,Mass Market,Branch,127,2017-12-31,True
